order_id,customer_id,segment,date,product,category,region,city,quantity,unit_price,discount,Revenue ,Profit
ORD-003308,CUST-3240,Consumer,2024-11-16,Scissors,Office Supplies,East,New York,3,11.11,0.1,30.0,10.84
ORD-003309,CUST-1375,Corporate,2022-12-19,Paper Ream,Office Supplies,Central,Dallas,1,8.08,0.15,6.87,2.37
ORD-003310,CUST-2787,Consumer,2023-02-15,Sticky Notes,Office Supplies,West,San Francisco,5,6.9,0.1,31.05,12.09
ORD-003311,CUST-3703,Consumer,2022-03-21,Notebook,Office Supplies,West,Los Angeles,1,13.16,0.1,11.84,3.82
ORD-003312,CUST-2035,Consumer,2024-09-06,Desk Lamp,Furniture,Central,Houston,2,55.31,0.0,110.62,20.01
ORD-003313,CUST-1466,Consumer,2024-11-26,Paper Ream,Office Supplies,East,Miami,3,7.93,0.0,23.79,9.22
ORD-003314,CUST-1720,Home Office,2022-12-23,Mouse,Technology,Central,Houston,7,48.36,0.1,304.67,41.25
ORD-003315,CUST-1475,Corporate,2023-08-18,Monitor Stand,Furniture,West,San Francisco,3,46.95,0.0,140.85,28.02
ORD-003316,CUST-2187,Corporate,2022-11-03,Keyboard,Technology,South,Nashville,2,78.71,0.0,157.42,24.71
ORD-003317,CUST-3640,Corporate,2022-04-14,Laptop,Technology,East,Atlanta,2,1204.12,0.0,2408.24,436.48
ORD-003318,CUST-3358,Home Office,2024-11-22,USB Hub,Technology,East,Philadelphia,2,42.07,0.2,67.31,10.44
ORD-003319,CUST-3300,Corporate,2023-10-20,Keyboard,Technology,Central,Dallas,2,76.49,0.0,152.98,31.24
ORD-003320,CUST-3564,Consumer,2024-06-01,Pen Set,Office Supplies,South,Nashville,3,19.39,0.25,43.63,14.11
ORD-003321,CUST-1891,Corporate,2022-01-24,Webcam,Technology,South,New Orleans,3,97.51,0.0,292.53,52.2
ORD-003322,CUST-3958,Consumer,2022-11-08,Pen Set,Office Supplies,South,Tampa,2,18.27,0.0,36.54,13.03
ORD-003323,CUST-3019,Consumer,2024-01-24,Mouse,Technology,South,Charlotte,1,47.91,0.1,43.12,8.84
ORD-003324,CUST-3880,Consumer,2024-07-18,Calendar,office supplies,East,Miami,1,14.25,0.2,11.4,4.53
ORD-003325,CUST-3037,Home Office,2022-11-22,Calendar,Office Supplies,West,Phoenix,1,18.19,0.0,18.19,6.26
ORD-003326,CUST-3826,Corporate,2023-10-09,Standing Desk,Furniture,Central,Chicago,2,615.99,0.0,1231.98,311.71
ORD-003327,CUST-1842,Consumer,2024-02-16,Notebook,Office Supplies,Central,Kansas City,3,13.62,0.05,38.82,13.02
ORD-003328,CUST-3446,Home Office,2023-07-30,Storage Ottoman,Furniture,West,Denver,2,113.41,0.0,226.82,59.2
ORD-003329,CUST-2889,Consumer,2023-05-23,Highlighters,Office Supplies,South,Nashville,3,15.56,0.05,44.35,14.75
ORD-003330,CUST-1269,Consumer,2024-10-11,Desk Lamp,Furniture,Central,Kansas City,1,60.97,0.0,60.97,15.34
ORD-003331,CUST-1125,Corporate,2023-09-03,USB Hub,Technology,West,San Francisco,2,39.4,0.05,74.86,13.26
ORD-003332,CUST-3552,Home Office,2024-12-13,Storage Ottoman,Furniture,West,Denver,1,120.52,0.1,108.47,27.74
ORD-003333,CUST-3836,Consumer,2024-12-18,SSD Drive,Technology,East,New York,7,145.5,0.15,865.73,146.96
ORD-003334,CUST-1468,Home Office,2023-03-10,Desk Lamp,Furniture,East,New York,2,59.48,0.1,107.06,21.76
ORD-003335,CUST-1963,Consumer,2022-12-05,Notebook,Office Supplies,South,Austin,3,10.83,0.05,30.87,10.73
ORD-003336,CUST-2057,Corporate,2022-11-02,Filing Cabinet,Furniture,West,Denver,1,199.75,0.25,149.81,35.11
ORD-003337,CUST-2120,Corporate,2024-05-12,Storage Ottoman,Furniture,East,Miami,4,118.68,,403.51,104.35
ORD-003338,CUST-2873,Consumer,2023-11-04,Sticky Notes,Office Supplies,East,Miami,7,6.41,0.0,44.87,14.95
ORD-003339,CUST-3102,Consumer,2022-09-07,Scissors,Office Supplies,East,New York,1,10.01,0.25,7.51,2.26
ORD-003340,CUST-3228,Consumer,2024-01-28,Standing Desk,Furniture,West,Los Angeles,1,626.99,,564.29,110.61
ORD-003341,CUST-1484,Consumer,2024-04-28,Mouse,Technology,South,New Orleans,1,40.64,0.2,32.51,7.18
ORD-003342,CUST-1681,Consumer,2022-07-02,Office Chair,Furniture,South,New Orleans,4,272.79,0.05,1036.6,191.99
ORD-003343,CUST-2057,Consumer,2024-02-16,Binder,Office Supplies,East,Philadelphia,6,10.11,0.15,51.56,18.84
ORD-003344,CUST-1366,Home Office,2023-04-20,Filing Cabinet,Furniture,East,Philadelphia,1,189.3,0.2,151.44,40.66
ORD-003345,CUST-2384,Corporate,2023-10-07,Paper Ream,Office Supplies,South,Charlotte,6,8.91,0.1,48.11,17.6
ORD-003346,CUST-1379,Corporate,2022-01-15,Monitor Stand,Furniture,West,San Francisco,6,52.44,0.2,251.71,50.13
ORD-003347,CUST-2541,Corporate,2023-03-28,Bookshelf,Furniture,East,,1,224.14,,224.14,58.77
ORD-003348,CUST-3172,Consumer,2023-03-02,Whiteboard,Furniture,Central,Minneapolis,1,133.83,0.0,133.83,30.22
ORD-003349,CUST-3398,Consumer,2022-02-13,Office Chair,Furniture,Central,,3,345.35,0.15,880.64,170.15
ORD-003350,CUST-1285,Consumer,2022-03-09,Printer,Technology,East,Philadelphia,4,238.08,0.0,952.32,217.62
ORD-003351,CUST-1773,Home Office,2023-05-31,Sticky Notes,Office Supplies,West,Denver,2,6.56,0.0,13.12,5.12
ORD-003352,CUST-3336,Consumer,2022-12-20,Calendar,Office Supplies,West,Phoenix,2,15.57,0.0,31.14,10.83
ORD-003353,CUST-3511,Corporate,2023-12-29,Binder,Office Supplies,East,Boston,4,8.86,0.0,35.44,12.5
ORD-003354,CUST-3859,Home Office,2024-09-01,Desk Lamp,Furniture,West,Los Angeles,1,61.43,0.1,55.29,9.61
ORD-003355,CUST-1459,Consumer,2022-01-16,Stapler,Office Supplies,East,Atlanta,1,22.55,0.25,16.91,5.32
ORD-003356,CUST-2165,,2024-08-02,Pen Set,Office Supplies,West,Seattle,3,18.83,0.25,42.37,15.9
ORD-003357,CUST-3256,Consumer,2024-04-18,Keyboard,Technology,East,New York,6,85.09,0.05,485.01,108.46
ORD-003358,CUST-1423,Consumer,2022-12-18,Webcam,Technology,Central,Chicago,3,103.76,0.25,233.46,37.44
ORD-003359,CUST-2154,Consumer,2023-12-18,Sticky Notes,Office Supplies,East,New York,1,6.87,0.15,5.84,1.87
ORD-003360,CUST-1613,Corporate,2023-10-04,Sticky Notes,Office Supplies,East,Boston,1,5.9,0.0,5.9,2.35
ORD-003361,CUST-2932,Corporate,2022-12-13,Tape Dispenser,Office Supplies,East,Miami,3,11.29,0.05,32.18,11.76
ORD-003362,CUST-2334,Consumer,2022-10-11,Calendar,Office Supplies,Central,Chicago,1,15.99,0.0,15.99,5.78
ORD-003363,CUST-3985,Corporate,2024-11-26,Calendar,Office Supplies,Central,Houston,2,17.04,0.0,34.08,12.8
ORD-003364,CUST-3980,Corporate,2024-11-16,Tablet,Technology,South,Austin,1,459.05,0.25,344.29,50.32
ORD-003365,CUST-3918,Corporate,2023-06-12,USB Hub,Technology,West,Phoenix,5,38.46,0.0,192.3,40.92
ORD-003366,CUST-2242,Consumer,2024-07-25,Scissors,Office Supplies,West,Denver,3,9.65,0.05,27.5,10.23
ORD-003367,CUST-1756,Consumer,2023-11-21,Calendar,Office Supplies,South,Austin,1,14.76,0.05,14.02,5.57
ORD-003368,CUST-1602,Consumer,2023-11-21,Calendar,Office Supplies,East,Miami,9,16.56,0.1,134.14,44.77
ORD-003369,CUST-1669,Corporate,2022-03-05,Monitor,Technology,West,Denver,1,371.32,0.0,371.32,57.97
ORD-003370,CUST-1832,Corporate,2023-12-24,Office Chair,Furniture,Central,Minneapolis,2,321.14,0.2,513.82,95.96
ORD-003371,CUST-3738,Corporate,2023-09-22,Printer,Technology,East,Miami,1,260.08,0.15,221.07,44.31
ORD-003372,CUST-3431,Corporate,2022-01-20,Notebook,Office Supplies,West,Phoenix,1,11.97,0.0,11.97,3.8
ORD-003373,CUST-2707,Home Office,2024-12-16,Laptop,Technology,East,New York,3,1056.91,0.05,3012.19,419.96
ORD-003374,CUST-3108,Consumer,2022-03-13,Highlighters,Office Supplies,West,Phoenix,1,15.07,0.05,14.32,4.65
ORD-003375,CUST-3802,Consumer,2024-06-20,Bookshelf,Furniture,East,Philadelphia,4,245.78,0.2,786.5,139.44
ORD-003376,CUST-2808,Consumer,2023-11-28,Office Chair,Furniture,Central,Houston,2,350.83,0.25,526.25,134.02
ORD-003377,CUST-2111,,2022-12-19,Desk Lamp,Furniture,West,Denver,3,66.96,0.1,180.79,48.7
ORD-003378,CUST-1249,Consumer,2022-09-29,Office Chair,Furniture,West,Seattle,3,294.3,0.0,882.9,190.73
ORD-003379,CUST-2047,Consumer,2024-03-07,Highlighters,Office Supplies,West,San Francisco,1,12.07,0.05,11.47,3.58
ORD-003380,CUST-2890,Corporate,2022-03-09,Binder,Office Supplies,West,Los Angeles,3,9.4,0.25,21.15,7.52
ORD-003381,CUST-1600,Corporate,2024-06-05,Notebook,Office Supplies,West,Los Angeles,2,10.31,0.2,16.5,6.48
ORD-003382,CUST-1819,Consumer,2023-12-03,USB Hub,Technology,East,Boston,3,38.77,0.25,87.23,18.14
ORD-003383,CUST-2671,Corporate,2023-03-06,Scissors,Office Supplies,West,Seattle,2,10.85,0.0,21.7,8.37
ORD-003384,CUST-2639,Consumer,2024-12-23,Keyboard,Technology,East,Boston,6,82.23,0.25,370.03,56.99
ORD-003385,CUST-1762,Consumer,2024-10-15,Tape Dispenser,Office Supplies,East,Boston,1,10.27,0.05,9.76,3.7
ORD-003386,CUST-3862,Corporate,2024-08-23,Standing Desk,Furniture,West,San Francisco,1,663.08,0.0,663.08,128.09
ORD-003387,CUST-1139,Consumer,2023-05-30,Tablet,Technology,West,San Francisco,5,560.21,,2520.95,467.27
ORD-003388,CUST-3201,Home Office,2022-09-11,Whiteboard,Furniture,West,San Francisco,2,155.22,0.05,294.92,61.69
ORD-003389,CUST-2994,Home Office,2022-09-19,Whiteboard,Furniture,East,New York,1,168.7,0.15,143.39,30.38
ORD-003390,CUST-3911,Corporate,2022-07-26,Notebook,Office Supplies,East,Miami,2,11.44,0.1,20.59,7.12
ORD-003391,CUST-3672,Corporate,2024-02-29,Standing Desk,Furniture,South,Austin,1,683.85,0.25,512.89,113.51
ORD-003392,CUST-3726,Corporate,2022-07-16,Headphones,technology,East,Boston,1,166.09,0.1,149.48,20.4
ORD-003393,CUST-1595,Corporate,2023-10-24,Calendar,Office Supplies,East,New York,2,17.26,0.0,34.52,12.52
ORD-003394,CUST-3277,Consumer,2022-09-29,Monitor Stand,Furniture,East,Philadelphia,3,58.76,0.15,149.84,32.52
ORD-003395,CUST-3772,Corporate,2024-08-17,Notebook,Office Supplies,East,,2,11.6,0.05,22.04,8.02
ORD-003396,CUST-3382,Corporate,2024-12-25,Paper Ream,Office Supplies,Central,Chicago,5,7.99,0.0,39.95,15.48
ORD-003397,CUST-2622,Consumer,2022-09-19,Desk Lamp,Furniture,Central,Chicago,1,58.58,0.15,49.79,11.6
ORD-003398,CUST-1914,,2024-04-05,Tape Dispenser,Office Supplies,East,New York,1,10.34,0.2,8.27,3.22
ORD-003399,CUST-1582,Corporate,2024-12-25,Storage Ottoman,Furniture,South,Austin,7,100.99,0.0,706.93,170.9
ORD-003400,CUST-2923,Consumer,2023-01-15,Standing Desk,Furniture,West,Seattle,1,733.58,0.0,733.58,141.89
ORD-003401,CUST-2809,Consumer,2023-05-11,Headphones,Technology,East,Miami,1,181.15,0.15,153.98,24.72
ORD-003402,CUST-2183,Consumer,2023-11-21,Monitor Stand,Furniture,East,Philadelphia,1,52.05,0.05,49.45,9.42
ORD-003403,CUST-3713,Corporate,2024-04-29,Desk Lamp,Furniture,Central,Houston,1,70.63,0.15,60.04,10.38
ORD-003404,CUST-3712,Consumer,2024-11-01,SSD Drive,Technology,East,Boston,9,135.04,0.0,1215.36,198.25
ORD-003405,CUST-1687,Consumer,2023-03-30,Calendar,Office Supplies,East,Miami,3,14.17,0.05,40.38,15.77
ORD-003406,CUST-1837,Consumer,2022-12-15,Storage Ottoman,Furniture,Central,Dallas,3,119.37,0.05,340.2,68.55
ORD-003407,CUST-1020,Corporate,2024-05-22,Whiteboard,Furniture,East,New York,1,151.88,0.05,144.29,34.33
ORD-003408,CUST-3978,Consumer,2024-06-01,Office Chair,Furniture,East,Atlanta,8,341.61,,2732.88,535.75
ORD-003409,CUST-3105,Consumer,2023-02-09,Bookshelf,Furniture,East,Miami,2,188.22,0.2,301.15,72.48
ORD-003410,CUST-3524,Corporate,2022-04-30,Whiteboard,Furniture,East,Miami,1,163.07,0.0,163.07,31.99
ORD-003411,CUST-3290,Consumer,2024-01-20,Storage Ottoman,Furniture,South,Charlotte,2,110.42,0.0,220.84,56.55
ORD-003412,CUST-2229,Consumer,2024-06-10,SSD Drive,Technology,Central,Minneapolis,4,128.98,0.05,490.12,92.17
ORD-003413,CUST-3914,Consumer,2022-04-27,Filing Cabinet,Furniture,East,Atlanta,2,194.75,0.05,370.02,93.67
ORD-003414,CUST-2812,Corporate,2022-06-29,Office Chair,Furniture,East,Philadelphia,2,298.36,0.15,507.21,97.08
ORD-003415,CUST-2822,Consumer,2024-10-26,Calendar,Office Supplies,West,Denver,2,15.88,0.25,23.82,7.78
ORD-003416,CUST-1877,Corporate,2024-11-06,Binder,Office Supplies,East,Miami,1,10.26,0.0,10.26,3.89
ORD-003417,CUST-3641,Corporate,2024-11-13,Desk Lamp,Furniture,West,Los Angeles,1,74.44,0.0,74.44,17.86
ORD-003418,CUST-2221,Corporate,2023-06-28,Sticky Notes,Office Supplies,Central,Dallas,1,5.56,0.2,4.45,1.51
ORD-003419,CUST-1131,Corporate,2022-12-13,Webcam,Technology,East,Boston,1,107.4,0.2,85.92,16.22
ORD-003420,CUST-2271,Consumer,2023-03-06,Standing Desk,Furniture,East,New York,6,680.28,0.0,4081.68,728.17
ORD-003421,CUST-2648,Consumer,2022-05-01,USB Hub,Technology,South,Austin,3,42.18,0.0,126.54,24.92
ORD-003422,CUST-2384,Consumer,2022-11-26,USB Hub,Technology,Central,Chicago,5,45.31,0.0,226.55,30.4
ORD-003423,CUST-3912,Home Office,2024-04-17,Scissors,Office Supplies,Central,Houston,2,9.91,0.2,15.86,5.25
ORD-003424,CUST-3466,Consumer,2022-09-09,Printer,Technology,West,Seattle,2,275.91,0.0,551.82,95.59
ORD-003425,CUST-1001,Corporate,2022-12-11,Keyboard,Technology,Central,Minneapolis,1,97.22,0.2,77.78,17.28
ORD-003426,CUST-1047,Consumer,2023-01-31,Printer,Technology,Central,Minneapolis,3,278.34,0.15,709.77,151.19
ORD-003427,CUST-1387,Home Office,2023-12-26,Notebook,Office Supplies,West,Seattle,2,11.5,0.0,23.0,7.84
ORD-003428,CUST-3369,Consumer,2023-08-28,Headphones,Technology,East,New York,7,173.24,0.0,1212.68,258.17
ORD-003429,CUST-3751,Corporate,2022-09-05,Binder,Office Supplies,South,Charlotte,1,7.94,0.0,7.94,2.72
ORD-003430,CUST-3704,Consumer,2024-10-24,Paper Ream,Office Supplies,East,New York,3,7.04,0.2,16.9,5.31
ORD-003431,CUST-3287,Home Office,2023-02-22,Office Chair,Furniture,East,Boston,1,322.15,0.1,289.94,58.47
ORD-003432,CUST-1575,Consumer,2024-11-07,Binder,Office Supplies,East,New York,2,9.48,0.0,18.96,7.54
ORD-003433,CUST-2086,Consumer,2022-03-28,Printer,Technology,West,San Francisco,2,311.42,0.15,529.41,71.23
ORD-003434,CUST-3138,Corporate,2024-08-22,Mouse,Technology,South,New Orleans,6,49.67,0.25,223.51,47.4
ORD-003435,CUST-1537,Corporate,2024-11-14,Storage Ottoman,Furniture,East,Miami,10,97.72,0.1,879.48,172.25
ORD-003436,CUST-3008,Corporate,2022-05-31,Notebook,Office Supplies,East,Philadelphia,6,12.81,0.2,61.49,19.9
ORD-003437,CUST-3732,Corporate,2022-06-17,Monitor,Technology,West,Los Angeles,2,392.87,0.2,628.59,143.09
ORD-003438,CUST-3080,Corporate,2023-10-27,Paper Ream,Office Supplies,West,San Francisco,8,7.48,0.05,56.85,17.36
ORD-003439,CUST-2763,Corporate,2023-12-20,Bookshelf,Furniture,East,Boston,2,233.81,0.0,467.62,101.84
ORD-003440,CUST-3337,Corporate,2024-03-03,Scissors,Office Supplies,Central,Kansas City,4,9.17,0.0,36.68,11.7
ORD-003441,CUST-1889,Corporate,2022-11-27,Notebook,Office Supplies,East,Philadelphia,1,12.19,0.1,10.97,4.34
ORD-003442,CUST-2667,,2022-01-28,Monitor,Technology,Central,Chicago,1,300.51,0.2,240.41,37.08
ORD-003443,CUST-3260,Corporate,2022-03-20,Pen Set,Office Supplies,South,Charlotte,1,17.54,0.25,13.15,4.59
ORD-003444,CUST-3785,Corporate,2023-11-19,Printer,Technology,West,Denver,4,311.29,0.15,1058.39,198.97
ORD-003445,CUST-2631,Consumer,2024-07-24,Tape Dispenser,Office Supplies,East,Boston,3,9.64,0.0,28.92,9.16
ORD-003446,CUST-3540,Consumer,2022-11-10,Desk Lamp,Furniture,East,Boston,1,70.58,0.0,70.58,14.94
ORD-003447,CUST-2663,Corporate,2024-12-28,Calendar,Office Supplies,West,San Francisco,5,15.28,0.2,61.12,19.11
ORD-003448,CUST-2170,Consumer,2024-03-11,Scissors,Office Supplies,West,Los Angeles,1,10.2,0.15,8.67,3.21
ORD-003449,CUST-2311,Corporate,2024-02-08,Monitor Stand,Furniture,East,Philadelphia,2,61.68,0.0,123.36,26.99
ORD-003450,CUST-3945,Corporate,2023-12-05,USB Hub,Technology,East,Miami,2,45.13,0.0,90.26,16.13
ORD-003451,CUST-2638,Home Office,2023-07-08,Filing Cabinet,Furniture,East,Boston,3,184.23,0.1,497.42,89.88
ORD-003452,CUST-1644,Corporate,2024-03-21,Monitor Stand,Furniture,Central,Chicago,2,60.3,0.25,90.45,16.03
ORD-003453,CUST-1844,Consumer,2024-10-15,Sticky Notes,Office Supplies,West,Seattle,2,6.52,0.0,13.04,4.04
ORD-003454,CUST-1138,Consumer,2024-12-27,Binder,Office Supplies,West,San Francisco,6,9.36,0.0,56.16,21.83
ORD-003455,CUST-1615,Consumer,2023-11-11,Tablet,Technology,East,New York,5,568.65,0.1,2558.93,333.21
ORD-003456,CUST-3109,Consumer,2023-01-21,Filing Cabinet,Furniture,West,Los Angeles,5,173.53,0.15,737.5,152.39
ORD-003457,CUST-1611,Consumer,2023-04-16,Notebook,Office Supplies,East,Atlanta,3,12.37,0.15,31.54,10.61
ORD-003458,CUST-1926,Corporate,2023-07-09,Monitor,Technology,East,Boston,2,392.47,0.0,784.94,138.52
ORD-003459,CUST-2086,Corporate,2024-09-21,Sticky Notes,Office Supplies,West,Los Angeles,2,6.9,0.0,13.8,4.39
ORD-003460,CUST-2244,Consumer,2022-11-06,Paper Ream,Office Supplies,South,Tampa,5,8.03,0.25,30.11,11.37
ORD-003461,CUST-1446,Corporate,2023-11-17,Monitor,Technology,South,Nashville,4,380.3,0.2,1216.96,189.14
ORD-003462,CUST-2408,Home Office,2022-11-30,Scissors,Office Supplies,West,Seattle,6,11.09,,53.23,17.0
ORD-003463,CUST-2156,Corporate,2024-10-29,Monitor Stand,Furniture,Central,Houston,9,48.9,0.05,418.09,107.38
ORD-003464,CUST-3183,Consumer,2024-10-25,Stapler,Office Supplies,West,Seattle,6,24.6,0.2,118.08,41.82
ORD-003465,CUST-1478,Consumer,2023-11-11,Calendar,Office Supplies,East,Philadelphia,2,16.7,0.0,33.4,10.19
ORD-003466,CUST-1943,Corporate,2023-05-31,Bookshelf,Furniture,East,Boston,2,236.2,0.0,472.4,110.91
ORD-003467,CUST-2782,Consumer,2024-06-22,Storage Ottoman,Furniture,West,Seattle,2,110.09,0.0,220.18,41.21
ORD-003468,CUST-3852,Corporate,2023-09-05,Office Chair,furniture,East,Miami,1,298.76,0.0,298.76,56.63
ORD-003469,CUST-2474,Corporate,2022-12-18,Bookshelf,Furniture,East,Philadelphia,1,251.22,0.0,251.22,49.47
ORD-003470,CUST-3915,Home Office,2024-09-11,Keyboard,Technology,West,Los Angeles,3,87.31,0.2,209.54,30.47
ORD-003471,CUST-1334,Consumer,2022-02-01,Webcam,Technology,West,Los Angeles,4,103.37,0.05,392.81,60.39
ORD-003472,CUST-1838,Consumer,2024-08-02,Keyboard,Technology,South,Charlotte,7,79.61,0.2,445.82,94.77
ORD-003473,CUST-1995,Home Office,2023-04-10,Storage Ottoman,Furniture,Central,Houston,1,116.53,0.0,116.53,24.68
ORD-003474,CUST-1843,Corporate,2022-11-24,Calendar,Office Supplies,East,Atlanta,1,16.28,0.0,16.28,5.61
ORD-003475,CUST-3223,Corporate,2024-01-17,Webcam,Technology,East,Miami,2,97.88,0.1,176.18,36.66
ORD-003476,CUST-3910,Home Office,2023-12-02,Highlighters,Office Supplies,Central,Kansas City,2,15.43,0.0,30.86,11.85
ORD-003477,CUST-2045,Consumer,2022-11-11,Stapler,Office Supplies,East,Atlanta,5,19.38,0.0,96.9,30.55
ORD-003478,CUST-1862,Consumer,2022-04-03,Filing Cabinet,Furniture,East,Philadelphia,3,157.48,0.0,472.44,102.61
ORD-003479,CUST-2798,Consumer,2023-06-25,Keyboard,Technology,South,Charlotte,2,95.4,0.05,181.26,28.77
ORD-003480,CUST-3275,Consumer,2023-03-24,Standing Desk,Furniture,Central,Kansas City,2,680.15,0.1,1224.27,250.29
ORD-003481,CUST-2683,Home Office,2023-03-29,Storage Ottoman,Furniture,West,Los Angeles,4,116.39,0.1,419.0,106.97
ORD-003482,CUST-1570,Consumer,2024-02-13,Binder,Office Supplies,West,Phoenix,1,10.28,0.2,8.22,3.05
ORD-003483,CUST-3200,Consumer,2022-12-28,Stapler,Office Supplies,South,Nashville,3,21.3,0.0,63.9,22.21
ORD-003484,CUST-1809,Home Office,2023-03-18,Whiteboard,Furniture,West,Seattle,4,172.22,0.25,516.66,137.04
ORD-003485,CUST-2626,Consumer,2024-04-03,Binder,Office Supplies,East,New York,6,9.9,0.2,47.52,18.13
ORD-003486,CUST-2083,Consumer,2023-06-01,Headphones,Technology,West,San Francisco,1,177.79,0.05,168.9,28.21
ORD-003487,CUST-2773,Consumer,2023-09-26,Webcam,Technology,West,Denver,2,81.33,0.0,162.66,29.36
ORD-003488,CUST-3794,Consumer,2023-04-27,Webcam,Technology,West,Phoenix,9,95.72,0.0,861.48,190.51
ORD-003489,CUST-3166,Consumer,2024-02-10,Notebook,Office Supplies,East,Boston,2,10.78,0.1,19.4,6.64
ORD-003490,CUST-2056,Consumer,2024-02-02,Binder,Office Supplies,South,Austin,4,8.62,0.15,29.31,10.33
ORD-003491,CUST-3360,Consumer,2024-12-11,Calendar,Office Supplies,South,Nashville,5,16.35,0.05,77.66,29.56
ORD-003492,CUST-1858,Consumer,2024-09-26,Storage Ottoman,Furniture,East,Miami,4,97.86,,313.15,66.87
ORD-003493,CUST-3439,Consumer,2022-07-02,Standing Desk,Furniture,Central,Houston,1,638.11,0.05,606.2,132.59
ORD-003494,CUST-1821,Corporate,2023-11-07,Tablet,Technology,South,Austin,1,478.32,0.0,478.32,95.41
ORD-003495,CUST-1435,Consumer,2022-11-20,SSD Drive,Technology,West,Los Angeles,1,140.51,0.2,112.41,15.17
ORD-003496,CUST-3045,Corporate,2024-04-25,Office Chair,Furniture,West,San Francisco,1,353.48,0.1,318.13,83.89
ORD-003497,CUST-2885,Corporate,2023-12-27,Sticky Notes,Office Supplies,West,,2,6.23,0.0,12.46,4.05
ORD-003498,CUST-1109,Consumer,2023-04-05,Printer,Technology,East,Miami,1,238.76,0.0,238.76,34.33
ORD-003499,CUST-1149,Corporate,2024-03-03,Scissors,Office Supplies,East,Boston,1,10.34,0.2,8.27,2.92
ORD-003500,CUST-1916,Corporate,2023-01-07,Office Chair,Furniture,Central,Minneapolis,1,328.65,0.0,328.65,57.02
ORD-003501,CUST-2487,Corporate,2022-11-21,Tablet,Technology,East,Miami,1,430.59,0.2,344.47,70.24
ORD-003502,CUST-1485,Consumer,2023-12-01,Desk Lamp,Furniture,South,Tampa,4,61.45,0.15,208.93,44.54
ORD-003503,CUST-1749,Corporate,2024-10-19,Printer,Technology,Central,Minneapolis,2,276.05,0.0,552.1,111.14
ORD-003504,CUST-3195,Home Office,2024-11-07,Notebook,Office Supplies,East,Miami,1,11.18,0.2,8.94,3.18
ORD-003505,CUST-2942,Consumer,2023-12-04,Highlighters,Office Supplies,West,Denver,2,13.27,0.0,26.54,9.68
ORD-003506,CUST-3854,Home Office,2023-08-24,USB Hub,Technology,South,,3,39.93,0.25,89.84,16.57
ORD-003507,CUST-2620,Corporate,2022-11-16,Highlighters,Office Supplies,West,Phoenix,4,15.01,0.1,54.04,19.1
ORD-003508,CUST-3686,Corporate,2023-11-17,Binder,Office Supplies,Central,Houston,6,9.48,0.2,45.5,15.62
ORD-003509,CUST-3573,Corporate,2023-12-16,Whiteboard,Furniture,South,New Orleans,4,146.07,0.1,525.85,120.03
ORD-003510,CUST-2493,Consumer,2022-09-23,SSD Drive,Technology,South,New Orleans,6,113.27,0.1,611.66,81.4
ORD-003511,CUST-1929,Corporate,2024-03-26,Office Chair,Furniture,Central,Kansas City,4,343.85,0.1,1237.86,328.42
ORD-003512,CUST-1133,Corporate,2023-07-27,Laptop,Technology,East,Philadelphia,3,1039.49,0.05,2962.55,511.88
ORD-003513,CUST-2523,Home Office,2023-02-11,Office Chair,Furniture,West,San Francisco,1,303.74,0.15,258.18,58.42
ORD-003514,CUST-3149,Consumer,2024-02-17,Bookshelf,Furniture,West,Denver,1,218.62,0.0,218.62,50.56
ORD-003515,CUST-2125,Consumer,2022-04-24,Notebook,Office Supplies,West,San Francisco,4,12.86,0.25,38.58,15.07
ORD-003516,CUST-1187,Corporate,2022-03-02,USB Hub,Technology,West,Seattle,8,38.91,0.05,295.72,64.04
ORD-003517,CUST-2768,Consumer,2024-07-14,Highlighters,Office Supplies,East,Atlanta,1,13.15,0.15,11.18,3.84
ORD-003518,CUST-2614,Home Office,2023-06-30,Highlighters,Office Supplies,West,Phoenix,3,13.59,0.25,30.58,10.96
ORD-003519,CUST-1456,Consumer,2024-12-09,Paper Ream,Office Supplies,South,Nashville,2,8.6,0.05,16.34,5.07
